Player,Squad,Rating,user,player,rating,Nation
Marc-Oliver Kempf,Freiburg,2.983516483516484,92,993,2.9835165,de
Marc-Oliver Kempf,Freiburg,2.983516483516484,92,993,2.9835165,de
Gianluca Caprari,Sampdoria,2.977653631284916,84,961,2.9776537,it
Toni Kroos,Bayern Munich,3.541033434650456,71,1810,3.5410334999999997,de
José Fonte,Lille,2.5254777070063694,32,1250,2.5254776000000003,pt
Enric Franquesa,Levante,1.864077669902913,7,1201,1.8640776999999997,es
Neal Maupay,Brighton,2.3059360730593608,67,469,2.305936,fr
Dante,Lille,2.8789808917197455,32,1650,2.8789808999999997,br
Loren Morón,Espanyol,2.0128205128205128,2,305,2.0128205,es
Loren Morón,Espanyol,2.0128205128205128,2,305,2.0128205,es
Tiago Esgaio,B-SAD,2.1923076923076925,90,2547,2.1923077,pt
Tiago Esgaio,B-SAD,2.1923076923076925,90,2547,2.1923077,pt
Marc Roca,Bayern Munich,3.1458966565349544,71,275,3.1458967,es
Ricardo Rodríguez,Torino,2.5240384615384617,83,2179,2.5240386000000004,ch
Moussa Dembélé,Lyon,2.423312883435583,59,1318,2.4233130000000003,fr
Gaëtan Laborde,Nice,2.069230769230769,29,1566,2.0692308,fr
Gaëtan Laborde,Nice,2.069230769230769,29,1566,2.0692308,fr
Roman Yaremchuk,Benfica,2.727574750830565,65,2501,2.7275747999999997,ua
Gaëtan Laborde,Montpellier,2.4140625,43,1566,2.4140625,fr
Gaëtan Laborde,Montpellier,2.4140625,43,1566,2.4140625,fr
Jordi Mboula,Monaco,1.84,42,1395,1.84,es
Jordi Mboula,Monaco,1.84,42,1395,1.84,es
Giovani Lo Celso,Betis,3.1478260869565218,96,2195,3.1478262000000004,ar
Giovani Lo Celso,Betis,3.1478260869565218,96,2195,3.1478262000000004,ar
Marcus Edwards,Sporting CP,3.1292307692307686,63,2483,3.1292307,en
Marcus Edwards,Sporting CP,3.1292307692307686,63,2483,3.1292307,en
Kevin Möhwald,Union Berlin,2.6342592592592595,100,2272,2.6342592000000002,de
Japhet Tanganga,Tottenham,2.402173913043478,31,2204,2.402174,en
Pierre-Emerick Aubameyang,Lille,1.9426751592356688,32,79,1.9426751,ga
Pierre-Emerick Aubameyang,Lille,1.9426751592356688,32,79,1.9426751,ga
Achraf Hakimi,Dortmund,3.3226950354609928,48,1725,3.3226949999999995,ma
José Campaña,Crystal Palace,3.1764705882352944,98,1195,3.1764705,es
Kieran Trippier,Newcastle Utd,3.411167512690356,14,201,3.4111675999999997,en
Kieran Trippier,Newcastle Utd,3.411167512690356,14,201,3.4111675999999997,en
Ryotaro Meshino,Estoril,2.6180904522613067,106,2680,2.6180904,jp
Michael Gregoritsch,Freiburg,2.2857142857142856,92,212,2.2857144,at
Lucas Da Cunha,Nice,2.8730769230769235,29,608,2.873077,fr
Lucas Da Cunha,Nice,2.8730769230769235,29,608,2.873077,fr
Bukayo Saka,Arsenal,3.11522633744856,56,94,3.1152263,en
Josep Antoni Gayá,Mallorca,1.680851063829787,5,1382,1.6808511000000002,es
Ashley Young,Watford,2.6540540540540545,75,128,2.6540542,en
Étienne Capoue,Watford,2.735135135135135,75,2337,2.7351349999999996,fr
Lucas Digne,Roma,2.8588235294117648,60,109,2.8588235,fr
Lucas Digne,Roma,2.8588235294117648,60,109,2.8588235,fr
Gaëtan Laborde,Nice,2.473076923076923,29,1566,2.4730768,fr
Gaëtan Laborde,Nice,2.473076923076923,29,1566,2.4730768,fr
Gonçalo Guedes,Wolves,2.706713780918728,74,2288,2.7067137000000003,pt
Daniel Caligiuri,Wolfsburg,3.1659192825112106,55,205,3.1659193,it
Felix Passlack,Hoffenheim,2.875555555555556,12,664,2.8755555,de
Asier Illarramendi,Real Sociedad,2.655172413793104,28,1829,2.6551723,es
Danny Welbeck,Watford,2.205405405405405,75,477,2.2054055,en
Nadiem Amiri,Leverkusen,2.5801526717557253,47,843,2.5801528,de
Nadiem Amiri,Leverkusen,2.5801526717557253,47,843,2.5801528,de
Adnan Januzaj,Real Sociedad,3.2988505747126435,28,1831,3.2988505,be
Jordan Veretout,Saint-Étienne,3.1028571428571428,44,1924,3.1028569999999998,fr
Saïd Benrahma,Angers,2.648936170212766,27,2383,2.6489363,dz
Geny Catamo,Sporting CP,2.5569230769230766,63,2489,2.5569232000000004,mz
Geny Catamo,Sporting CP,2.5569230769230766,63,2489,2.5569232000000004,mz
Toni Kroos,Leverkusen,3.3778625954198467,47,1810,3.3778627,de
Iván Balliu,Arouca,2.7428571428571433,109,1747,2.7428572,al
Sam Lammers,Atalanta,2.145669291338583,50,139,2.1456692000000004,nl
Sam Lammers,Atalanta,2.145669291338583,50,139,2.1456692000000004,nl
Hélder Costa,Monaco,2.32,42,1125,2.32,ao
Hélder Costa,Monaco,2.32,42,1125,2.32,ao
Moustapha Cissé,Atalanta,2.5,50,130,2.5,gn
David García,Osasuna,2.1868131868131866,88,1697,2.186813,es
Issa Kaboré,Troyes,2.31055900621118,35,2217,2.310559,bf
Antonio Sanabria,Torino,2.4615384615384617,83,2180,2.4615386000000004,py
Domingos André Ribeiro Almeida,Valencia,2.8,9,2584,2.8,pt
Luca Kilian,Köln,1.057239057239057,93,1090,1.057239,de
Luca Kilian,Köln,1.057239057239057,93,1090,1.057239,de
Sergio Ramos,Paris S-G,3.3122807017543865,72,1739,3.3122807,es
Loren Morón,Betis,1.2391304347826086,96,305,1.2391303999999999,es
Loren Morón,Betis,1.2391304347826086,96,305,1.2391303999999999,es
Jeremy Dudziak,Greuther Fürth,2.3431952662721893,110,938,2.3431952000000003,tn
Harry Kane,Tottenham,2.8369565217391304,31,2194,2.8369565,en
Bradley Barcola,Lyon,2.4969325153374236,59,1313,2.4969325,fr
Francis Coquelin,Lorient,3.1554404145077717,36,2340,3.1554403,fr
Álvaro González,Marseille,2.463709677419355,58,1460,2.4637096,es
Adrien Tameze,Atalanta,2.858267716535433,50,976,2.8582678,cm
Philippe Coutinho,Aston Villa,3.2256410256410257,57,107,3.225641,br
Philippe Coutinho,Aston Villa,3.2256410256410257,57,107,3.225641,br
James Maddison,Norwich City,2.940217391304348,68,1158,2.9402174999999997,en
Timo Baumgartl,Union Berlin,2.685185185185185,100,2261,2.6851852000000003,de
Danilo Pereira,Porto,2.949152542372881,24,1737,2.9491525000000003,pt
Arnaud Kalimuendo,Rennes,1.7171052631578947,39,1186,1.7171053,fr
Arnaud Kalimuendo,Rennes,1.7171052631578947,39,1186,1.7171053,fr
Vitolo,Sevilla,2.28125,85,903,2.28125,es
Nicolás González,Barcelona,3.211267605633803,70,245,3.2112677000000005,ar
Nicolás González,Barcelona,3.211267605633803,70,245,3.2112677000000005,es
Loum Ndiaye,Braga,2.219047619047619,22,19,2.2190475,sn
Dani Ceballos,Arsenal,3.5061728395061733,56,1803,3.5061730000000004,es
Ferrán Torres,Barcelona,2.9753521126760565,70,257,2.975352,es
Ferrán Torres,Barcelona,2.9753521126760565,70,257,2.975352,es
Rúben Dias,Benfica,3.053156146179402,65,1413,3.0531561000000003,pt
Pedro Brazão,Famalicão,3.0,1,2645,3.0,pt
Vicente Iborra,Leicester City,2.7333333333333334,107,2347,2.7333333,es
Jeremy Sarmiento,Brighton,2.1598173515981736,67,473,2.1598175,ec
José Callejón,Fiorentina,2.752941176470588,53,806,2.7529411,es
Jonathan Ikone,Paris S-G,2.7824561403508774,72,811,2.7824562000000004,fr
Jonathan Ikone,Paris S-G,2.7824561403508774,72,811,2.7824562000000004,fr
Jakub Jankto,Sampdoria,2.3743016759776543,84,888,2.3743017,cz
Ellyes Skhiri,Köln,2.8821548821548824,93,1101,2.882155,tn
Iñaki Williams,Athletic Club,2.3544973544973544,87,177,2.3544973999999996,gh
Assane Dioussé,Empoli,2.4106280193236715,101,1938,2.410628,sn
Kostas Stafylidis,Leverkusen,2.8473282442748094,47,335,2.8473282,gr
Óscar de Marcos,Alavés,2.7222222222222223,0,164,2.7222223,es
Abdoulaye Doucouré,Granada,2.8125,18,782,2.8125,ml
Grischa Prömel,Union Berlin,2.5972222222222223,100,2274,2.5972223,de
Rodrigo De Paul,Valencia,3.29,9,183,3.29,ar
Allan Nyom,Getafe,1.6368715083798884,8,893,1.6368715,cm
Matheus Cunha,Hertha BSC,2.7106598984771573,89,182,2.71066,br
Matheus Cunha,Hertha BSC,2.7106598984771573,89,182,2.71066,br
José Fonte,Crystal Palace,2.676470588235294,98,1250,2.6764705,pt
Emerson Palmieri,Lyon,1.1840490797546013,59,595,1.1840491000000002,it
Emerson Palmieri,Lyon,1.1840490797546013,59,595,1.1840491000000002,it
Roberto Soldado,Valencia,2.0,9,1216,2.0,es
João Cancelo,Valencia,3.555,9,1409,3.555,pt
Amarildo,Famalicão,1.10989010989011,1,2657,1.1098901,br
Saúl Ñíguez,Chelsea,2.84984984984985,19,197,2.84985,es
Saúl Ñíguez,Chelsea,2.84984984984985,19,197,2.84985,es
Baptiste Santamaria,Freiburg,2.8296703296703303,92,834,2.8296704,fr
Baptiste Santamaria,Freiburg,2.8296703296703303,92,834,2.8296704,fr
Ronaël Pierre-Gabriel,Monaco,2.8363636363636364,42,451,2.8363636000000003,fr
Ferrán Torres,Manchester City,2.2475884244372986,4,257,2.2475883999999997,es
Ferrán Torres,Manchester City,2.2475884244372986,4,257,2.2475883999999997,es
Marc Guéhi,Chelsea,2.7417417417417416,19,635,2.7417417,en
Thomas Partey,Atlético Madrid,2.9699570815450644,21,92,2.969957,gh
Mathías Olivera,Napoli,2.6742671009771986,77,894,2.674267,uy
Julian Chabot,Spezia,2.5118483412322274,86,1081,2.5118484,de
Julian Chabot,Spezia,2.5118483412322274,86,1081,2.5118484,de
André André,Porto,2.6542372881355933,24,2589,2.6542373,pt
Tomás Pina Isla,Mallorca,1.9680851063829787,5,21,1.9680849999999999,es
Donny van de Beek,Manchester Utd,3.4819277108433737,25,775,3.4819275999999997,nl
Donny van de Beek,Manchester Utd,3.4819277108433737,25,775,3.4819275999999997,nl
Abraham Marcus,Portimonense,2.2138728323699417,112,2781,2.213873,ng
Chiquinho,Braga,2.5047619047619047,22,2428,2.504762,pt
Chiquinho,Braga,2.5047619047619047,22,2428,2.504762,pt
Chiquinho,Braga,2.5047619047619047,22,2428,2.504762,pt
Pietro Pellegri,Genoa,1.8086419753086418,51,1524,1.8086419999999999,it
Pietro Pellegri,Genoa,1.8086419753086418,51,1524,1.8086419999999999,it
Edoardo Vergani,Bologna,1.7079646017699115,66,1993,1.7079647,it
Christian Kabasele,Watford,2.0378378378378383,75,2368,2.0378377,be
Iago Aspas,Celta Vigo,2.6958525345622117,10,560,2.6958525,es
Ozan Kabak,Stuttgart,2.0921052631578947,49,1672,2.0921051999999998,tr
Ibrahima Diallo,Monaco,2.410909090909091,42,2068,2.4109092,fr
Eldor Shomurodov,Roma,2.376470588235294,60,1921,2.3764706,uz
Jeremy Ngakia,Watford,2.8540540540540533,75,2373,2.854054,en
Emerson,Betis,2.843478260869565,96,240,2.8434782000000003,br
Emerson,Betis,2.843478260869565,96,240,2.8434782000000003,br
Dimitri Foulquier,Rennes,2.2105263157894743,39,915,2.2105262000000003,fr
Dimitri Foulquier,Rennes,2.2105263157894743,39,915,2.2105262000000003,fr
Daniele Verde,Roma,3.074509803921569,60,2110,3.0745099,it
Ajdin Hrustic,Hellas Verona,2.9490740740740735,80,681,2.949074,au
Edoardo Bove,Roma,2.4392156862745096,60,1906,2.4392157,it
Víctor Camarasa,Crystal Palace,1.92436974789916,98,289,1.9243697,es
Cristiano Biraghi,Inter,3.501557632398754,64,804,3.5015576,it
Lyanco,Torino,2.0865384615384617,83,2073,2.0865386000000004,br
Giovanni Simeone,Fiorentina,1.4431372549019608,53,553,1.4431373,ar
Giovanni Simeone,Fiorentina,1.4431372549019608,53,553,1.4431373,ar
David Tavares,Famalicão,2.181318681318681,1,2647,2.1813187999999997,pt
Arne Maier,Augsburg,2.895287958115184,91,218,2.8952880000000003,de
Simone Verdi,Hellas Verona,2.175925925925926,80,1992,2.175926,it
Simone Verdi,Hellas Verona,2.175925925925926,80,1992,2.175926,it
Philippe Coutinho,Inter,3.1121495327102804,64,107,3.1121494999999997,br
Philippe Coutinho,Inter,3.1121495327102804,64,107,3.1121494999999997,br
Nuno Santos,Benfica,3.431893687707641,65,2473,3.4318936,pt
Nuno Santos,Benfica,3.431893687707641,65,2473,3.4318936,pt
Stephen Eustáquio,Paços,3.1428571428571432,108,2463,3.142857,ca
Stephen Eustáquio,Paços,3.1428571428571432,108,2463,3.142857,ca
Kingsley Coman,Bayern Munich,3.1306990881458967,71,260,3.1306992,fr
Ross Barkley,Nice,3.1807692307692306,29,582,3.1807692000000003,en
Juanmi,Real Sociedad,2.4521072796934864,28,300,2.4521072,es
Rodri,Atlético Madrid,3.390557939914163,21,1424,3.390558,es
Rafinha,Barcelona,3.2605633802816896,70,1738,3.2605633999999997,br
Rafinha,Barcelona,3.2605633802816896,70,1738,3.2605633999999997,br
Jeremie Boga,Rennes,2.825657894736842,39,129,2.8256577999999997,ci
Jeremie Boga,Rennes,2.825657894736842,39,129,2.8256577999999997,ci
Douglas Luiz,Aston Villa,2.9692307692307693,57,115,2.9692307000000002,br
Antonio Rüdiger,Roma,3.0,60,597,3.0,de
Isaac Price,Everton,1.6871165644171784,73,796,1.6871166000000002,ni
Eliaquim Mangala,Valencia,2.09,9,1948,2.09,fr
Solomon Bonnah,RB Leipzig,1.7236363636363636,62,1772,1.7236363999999997,nl
Romain Del Castillo,Lyon,2.9386503067484666,59,439,2.9386504,fr
Romain Del Castillo,Lyon,2.9386503067484666,59,439,2.9386504,fr
Willem Geubbels,Monaco,1.92,42,1592,1.92,fr
João Cancelo,Manchester City,3.8199356913183284,4,1409,3.8199358,pt
Jovane Cabral,Sporting CP,2.96,63,1108,2.96,cv
Jovane Cabral,Sporting CP,2.96,63,1108,2.96,cv
Takehiro Tomiyasu,Bologna,2.6283185840707963,66,100,2.6283185000000002,jp
Takehiro Tomiyasu,Bologna,2.6283185840707963,66,100,2.6283185000000002,jp
Alexis Sánchez,Marseille,3.3830645161290325,58,1046,3.3830644999999997,cl
Galeno,Braga,3.0047619047619047,22,2464,3.004762,br
Galeno,Braga,3.0047619047619047,22,2464,3.004762,br
Víctor Chust,Cádiz,2.0397350993377485,26,508,2.039735,es
Xavier Chavalerin,Troyes,2.372670807453416,35,1859,2.372671,fr
Xavier Chavalerin,Troyes,2.372670807453416,35,1859,2.372671,fr
Fábio Martins,Braga,2.595238095238096,22,2540,2.5952382000000003,pt
Riccardo Ciervo,Sampdoria,2.3184357541899443,84,2000,2.3184357,it
Matteo Pessina,Atalanta,3.0196850393700787,50,147,3.019685,it
António Xavier,Estoril,2.0753768844221105,106,2674,2.075377,pt
Rodrigo Bentancur,Juventus,2.878542510121457,79,1054,2.8785423999999997,uy
Rodrigo Bentancur,Juventus,2.878542510121457,79,1054,2.8785423999999997,uy
Raphaël Guerreiro,Dortmund,3.5319148936170213,48,654,3.531915,pt
Geny Catamo,Marítimo,2.522167487684729,103,2489,2.5221674,mz
Geny Catamo,Marítimo,2.522167487684729,103,2489,2.5221674,mz
Dominique Heintz,Köln,2.363636363636364,93,826,2.3636362999999996,de
Dominique Heintz,Köln,2.363636363636364,93,826,2.3636362999999996,de
Anthony Martial,Manchester Utd,2.1726907630522088,25,1441,2.1726909,fr
Anthony Martial,Manchester Utd,2.1726907630522088,25,1441,2.1726909,fr
Adama Traoré,Aston Villa,2.8256410256410267,57,258,2.825641,es
Adama Traoré,Aston Villa,2.8256410256410267,57,258,2.825641,es
Adri Embarba,Rayo Vallecano,3.0933333333333333,17,748,3.0933332,es
Darwin Núñez,Liverpool,2.8991097922848663,69,2495,2.8991097999999997,uy
Quentin Boisgard,Lorient,2.689119170984456,36,1288,2.689119,fr
Latasa,Real Madrid,2.03125,11,1811,2.03125,es
Sekou Yansané,Paris S-G,1.3368421052631578,72,1744,1.3368421,gn
Marco Meyerhöfer,Greuther Fürth,2.775147928994083,110,948,2.775148,de
Giacomo Bonaventura,Milan,3.049056603773585,95,805,3.0490565,it
Sada Thioub,Nice,1.1461538461538459,29,53,1.1461538,sn
Sada Thioub,Nice,1.1461538461538459,29,53,1.1461538,sn
Saúl Ñíguez,Rayo Vallecano,2.315555555555556,17,197,2.3155556,es
Saúl Ñíguez,Rayo Vallecano,2.315555555555556,17,197,2.3155556,es
Yohann Magnin,Clermont Foot,2.6030150753768844,38,617,2.6030152,fr
Jérôme Boateng,Bayern Munich,2.674772036474164,71,1314,2.674772,de
Marco Benassi,Fiorentina,2.23921568627451,53,722,2.2392156,it
Marco Benassi,Fiorentina,2.23921568627451,53,722,2.2392156,it
Pablo Marí,Mallorca,2.122340425531915,5,88,2.1223403999999997,es
Pablo Marí,Mallorca,2.122340425531915,5,88,2.1223403999999997,es
Mohammed Salisu,Southampton,2.8315789473684214,33,2077,2.831579,gh
M'Baye Niang,Watford,2.0702702702702704,75,394,2.0702703000000002,sn
Rubén Sobrino,Cádiz,2.5364238410596025,26,527,2.5364240000000002,es
Rubén Sobrino,Cádiz,2.5364238410596025,26,527,2.5364240000000002,es
Óliver Torres,Atlético Madrid,3.3390557939914163,21,2062,3.3390557999999997,es
Rodrigo De Paul,Udinese,3.0464135021097047,40,183,3.0464133999999996,ar
Adama Traoré,Wolves,2.7844522968197882,74,258,2.7844522,es
Adama Traoré,Wolves,2.7844522968197882,74,258,2.7844522,es
Galeno,Braga,3.1238095238095243,22,2464,3.1238096,br
Galeno,Braga,3.1238095238095243,22,2464,3.1238096,br
Nicolò Casale,Hellas Verona,2.25,80,962,2.25,it
Alejandro Garnacho,Manchester Utd,1.4457831325301205,25,1436,1.4457831,es
Pedrão,Portimonense,2.4104046242774566,112,2758,2.4104047000000004,br
Isaac Carcelen,Cádiz,2.854304635761589,26,506,2.8543046000000003,es
Victor Osimhen,Lille,2.140127388535032,32,1616,2.1401274,ng
Peter Pekarík,Wolfsburg,2.2062780269058297,55,998,2.2062779999999997,sk
Jesuran Rak Sakyi,Crystal Palace,1.8067226890756305,98,642,1.8067226000000003,en
Wahbi Khazri,Bordeaux,2.586497890295359,94,1943,2.5864978,tn
Pierre Højbjerg,Bayern Munich,3.4528875379939215,71,2193,3.4528875,dk
Marco Richter,Augsburg,2.706806282722513,91,1000,2.7068062000000004,de
Grigoris Kastanos,Juventus,3.048582995951417,79,1976,3.0485830000000003,cy
Anwar El Ghazi,Everton,2.8711656441717786,73,110,2.8711658,nl
Anwar El Ghazi,Everton,2.8711656441717786,73,110,2.8711658,nl
Angeliño,Mallorca,2.723404255319149,5,1771,2.7234042,es
Emerson Palmieri,West Ham,1.1703296703296704,52,595,1.1703297,it
Emerson Palmieri,West Ham,1.1703296703296704,52,595,1.1703297,it
Bilal Brahimi,Reims,2.164383561643836,34,36,2.1643836,dz
Bilal Brahimi,Reims,2.164383561643836,34,36,2.1643836,dz
Omar Marmoush,Stuttgart,3.171052631578948,49,2153,3.1710527,eg
Omar Marmoush,Stuttgart,3.171052631578948,49,2153,3.1710527,eg
John Brooks,Benfica,2.624584717607973,65,2406,2.6245847,us
Maxime Estève,Montpellier,2.0234375,43,1561,2.0234375,fr
Taylor Richards,Manchester City,2.7202572347266885,4,472,2.7202572999999997,en
Sadio Mané,Southampton,2.9736842105263164,33,1276,2.9736842999999995,sn
Sikou Niakaté,Braga,1.7952380952380953,22,1499,1.7952381000000002,fr
Ebrima Colley,Hellas Verona,2.4907407407407405,80,2091,2.4907407999999998,gm
Ousmane Dembélé,Rennes,3.3289473684210527,39,236,3.3289473,fr
Mamadou Sylla,Rayo Vallecano,1.5911111111111111,17,25,1.5911111,sn
Mamadou Sylla,Rayo Vallecano,1.5911111111111111,17,25,1.5911111,sn
Petko Hristov,Spezia,2.6729857819905214,86,2095,2.6729857999999997,bg
Jürgen Locadia,Brighton,2.3789954337899544,67,327,2.3789954,nl
Jürgen Locadia,Brighton,2.3789954337899544,67,327,2.3789954,nl
Pubill,Levante,2.6359223300970878,7,1212,2.6359223999999997,es
Eduardo Camavinga,Real Madrid,3.334375,11,1800,3.334375,fr
Eduardo Camavinga,Real Madrid,3.334375,11,1800,3.334375,fr
Jordan Ayew,Aston Villa,2.9538461538461536,57,628,2.9538462000000005,gh
Chris Wood,Leeds United,1.6878048780487804,61,497,1.6878049,nz
Chris Wood,Leeds United,1.6878048780487804,61,497,1.6878049,nz
Kevin Volland,Monaco,2.4181818181818184,42,1554,2.418182,de
Rubén Sobrino,Valencia,2.56,9,527,2.56,es
Rubén Sobrino,Valencia,2.56,9,527,2.56,es
Luis Hernández,Leicester City,2.2291666666666665,107,514,2.2291667,es
Leny Yoro,Lille,2.232484076433121,32,1260,2.232484,fr
Fabiano,Braga,2.566666666666667,22,2530,2.5666666,br
Gabriel Silva,Genoa,2.117283950617284,51,1958,2.117284,br
Donyell Malen,Arsenal,2.5308641975308643,56,659,2.5308642000000003,nl
Hamidou Keyta,Saint-Étienne,1.9142857142857144,44,2627,1.9142857,fr
Manuel Gulde,Hoffenheim,1.9377777777777776,12,823,1.9377778,de
Oihan Sancet,Athletic Club,2.7195767195767195,87,171,2.7195767999999996,es
Freddie Veseli,Salernitana,2.2251655629139067,82,1994,2.2251656000000004,al
Pierre-Emerick Aubameyang,Lille,1.9426751592356688,32,79,1.9426751,ga
Pierre-Emerick Aubameyang,Lille,1.9426751592356688,32,79,1.9426751,ga
Paul Jaeckel,Greuther Fürth,2.804733727810651,110,2267,2.8047338,de
Baptiste Santamaria,Angers,1.6542553191489362,27,834,1.6542553,fr
Baptiste Santamaria,Angers,1.6542553191489362,27,834,1.6542553,fr
Andy Delort,Metz,2.2916666666666665,45,1559,2.2916667,dz
Andy Delort,Metz,2.2916666666666665,45,1559,2.2916667,dz
Kevin Vázquez,Celta Vigo,3.0046082949308754,10,578,3.0046084,es
Riccardo Calafiori,Genoa,2.561728395061728,51,850,2.5617285,it
Riccardo Calafiori,Genoa,2.561728395061728,51,850,2.5617285,it
Ilaix Moriba,RB Leipzig,2.5927272727272728,62,1783,2.5927272,gn
Ilaix Moriba,RB Leipzig,2.5927272727272728,62,1783,2.5927272,gn
Oriol Busquets,Arouca,2.5257142857142862,109,607,2.5257144,es
Mehdi Bourabia,Spezia,2.890995260663507,86,2090,2.8909952999999997,ma
Pedro David Rosendo Marques,Sporting CP,1.8984615384615384,63,2649,1.8984616,pt
Rui Fonte,Espanyol,2.1709401709401708,2,2551,2.1709402,pt
Rui Fonte,Espanyol,2.1709401709401708,2,2551,2.1709402,pt
Jordan Ayew,Lorient,2.880829015544041,36,628,2.8808290000000003,gh
Calum Chambers,Arsenal,2.4444444444444446,56,81,2.4444444,en
Calum Chambers,Arsenal,2.4444444444444446,56,81,2.4444444,en
Federico Fazio,Tottenham,2.4057971014492754,31,1972,2.405797,ar
Soma Novothny,Bochum,2.35978835978836,54,330,2.3597884,hu
Sebastian Giovinco,Empoli,1.6521739130434785,101,2006,1.6521738999999998,it
Omar Marmoush,Wolfsburg,1.8340807174887888,55,2153,1.8340807000000001,eg
Omar Marmoush,Wolfsburg,1.8340807174887888,55,2153,1.8340807000000001,eg
Andrea Belotti,Roma,2.5254901960784317,60,2167,2.5254903,it
David Bruno,Estoril,2.3216080402010046,106,2670,2.3216080000000003,pt
Edoardo Goldaniga,Genoa,2.1604938271604937,51,541,2.1604938999999996,it
Edoardo Goldaniga,Genoa,2.1604938271604937,51,541,2.1604938999999996,it
Cenk Tosun,Eint Frankfurt,1.1856060606060606,13,800,1.185606,tr
Cassiano,Boavista,2.2648648648648653,102,2790,2.2648650000000004,br
Munir El Haddadi,Barcelona,2.4612676056338034,70,2047,2.4612677000000005,ma
Florian Niederlechner,Freiburg,2.2967032967032965,92,220,2.2967033,de
