,Player,Squad,Rating,user,player,rating
5021,Mohamed Elyounoussi,Southampton,2.5894736842105264,33,2070,2.5894737
3339,Lee Kangin,Valencia,2.845,9,1392,2.845
3525,Gerson,Fiorentina,3.007843137254902,53,1459,3.0078433
5806,Troy Deeney,Watford,1.864864864864865,75,2362,1.8648648
4731,Norbert Gyömbér,Roma,1.9843137254901961,60,1975,1.9843137
6672,Léo Andrade,Marítimo,2.7192118226600983,103,2697,2.7192118
1233,Daniele Baselli,Cagliari,2.481675392670157,81,530,2.4816754
1127,Aaron Lennon,Leeds United,2.209756097560976,61,484,2.2097561
2285,Matteo Cancellieri,Lazio,2.0035335689045937,3,960,2.0035336
1967,Baptiste Santamaria,Freiburg,2.82967032967033,92,834,2.8296704
3982,Jordan Amavi,Marseille,2.778225806451613,58,1453,2.778226
558,Pierre-Emerick Aubameyang,Dortmund,2.1347517730496453,48,79,2.1347518
904,Josuha Guilavogui,Wolfsburg,2.430493273542601,55,378,2.4304934
2614,Aaron Ramsey,Nice,2.080769230769231,29,1074,2.0807693
3143,Dango Ouattara,Lorient,2.7202072538860103,36,1309,2.7202072
3668,Theo Hernández,Milan,3.3547169811320754,95,1517,3.354717
484,Luis Suárez,Liverpool,2.5103857566765577,69,200,2.5103858
2211,Darwin Machís,Udinese,2.8734177215189876,40,918,2.8734176
1320,Kevin Strootman,Roma,2.2745098039215685,60,554,2.27451
4519,Sehrou Guirassy,Lille,2.050955414012739,32,1891,2.0509553
2555,Leonardo Bonucci,Inter,2.850467289719626,64,1056,2.8504672
6525,Ivo Rodrigues,Famalicão,3.2967032967032965,1,2635,3.2967033
7,Gonzalo Escalante,Alavés,2.3819444444444446,0,3,2.3819444
3657,Alessandro Florenzi,Paris S-G,3.1403508771929824,72,1514,3.1403508
2315,Kevin Lasagna,Udinese,2.8143459915611815,40,971,2.814346
5799,Craig Cathcart,Watford,2.037837837837838,75,2359,2.0378377
5002,Suso,Liverpool,2.830860534124629,69,2061,2.8308606
4930,Diego Carlos,Sevilla,2.72265625,85,2040,2.7226562
6011,Rúben Neves,Wolves,3.3109540636042403,74,2440,3.310954
4428,Rafinha,Celta Vigo,3.4055299539170507,10,1738,3.40553
1450,Yadaly Diaby,Clermont Foot,1.964824120603015,38,609,1.9648241
1201,Alberto Perea,Rayo Vallecano,3.28,17,523,3.28
2426,Fisnik Asllani,Hoffenheim,2.3377777777777777,12,1012,2.3377779
1814,Lucas Digne,Aston Villa,2.4410256410256412,57,109,2.4410257
2274,Paul Seguin,Greuther Fürth,2.6745562130177514,110,954,2.6745563
1011,Lilian Brassier,Rennes,2.5822368421052633,39,436,2.5822368
4623,Chris Smalling,Manchester Utd,2.4136546184738954,25,1922,2.4136546
1067,Moisés Caicedo,Brighton,2.6940639269406392,67,458,2.694064
1991,Milan Badelj,Fiorentina,2.7215686274509805,53,844,2.7215686
3970,Callum Wilson,Newcastle Utd,2.1218274111675126,14,1643,2.1218274
4857,Adrien Silva,Sampdoria,2.988826815642458,84,2011,2.9888268
3867,Kalidou Koulibaly,Chelsea,2.84984984984985,19,1610,2.84985
6103,Matheus Nunes,Sporting CP,2.9415384615384617,63,2469,2.9415386
3048,Xeka,Rennes,3.049342105263158,39,1259,3.0493422
781,Gerrit Holtmann,Mainz 05,2.6857142857142855,41,324,2.6857142
6649,Duarte Carvalho,Estoril,1.9195979899497488,106,2682,1.919598
1749,Óscar Melendo,Espanyol,2.452991452991453,2,758,2.4529915
2791,Timothy Castagne,Leicester City,2.816666666666667,107,1150,2.8166666
1091,Alexis Mac Allister,Brighton,3.319634703196347,67,467,3.3196347
4715,Federico Bonazzoli,Sampdoria,2.35195530726257,84,1966,2.3519554
5827,Juraj Kucka,Milan,2.5547169811320756,95,2370,2.554717
5552,András Schäfer,Union Berlin,2.7222222222222223,100,2276,2.7222223
2608,Luca Pellegrini,Genoa,2.6666666666666665,51,1072,2.6666667
5613,Jason,Alavés,2.7708333333333335,0,7,2.7708333
2290,Nicolò Casale,Empoli,2.357487922705314,101,962,2.357488
1727,Leandro Cabrera,Espanyol,2.341880341880342,2,744,2.3418803
610,Jutglà,Espanyol,2.106837606837607,2,248,2.1068375
343,Robin Gosens,Inter,2.781931464174455,64,136,2.7819314
5339,Giovani Lo Celso,Tottenham,3.101449275362319,31,2195,3.1014493
3750,Rémy Cabella,Montpellier,3.2578125,43,1555,3.2578125
3215,Jeff Reine-Adélaïde,Lyon,3.558282208588957,59,1331,3.5582821
97,Pierrick Capelle,Angers,3.106382978723404,27,38,3.106383
5983,Conor Coady,Liverpool,2.2462908011869436,69,2429,2.2462907
1537,Erling Haaland,Manchester City,2.6913183279742765,4,655,2.6913183
3588,Vagner Gonçalves,Saint-Étienne,2.4685714285714284,44,1482,2.4685714
3648,Andrea Conti,Milan,2.1358490566037736,95,1512,2.135849
5446,Sebastien De Maio,Genoa,2.067901234567901,51,2240,2.0679011
1517,Wilfried Zaha,Crystal Palace,2.899159663865546,98,647,2.8991597
6685,Rúben Macedo,Marítimo,2.0935960591133007,103,2704,2.093596
3669,Pierre Kalulu,Lyon,2.914110429447853,59,1518,2.9141104
2090,Mauro Arambarri,Getafe,3.2960893854748603,8,881,3.2960894
572,Philippe Coutinho,Barcelona,3.482394366197183,70,107,3.4823945
6219,Diogo Gonçalves,Benfica,2.727574750830565,65,2505,2.7275748
5682,Luca Fiordilino,Venezia,2.913294797687861,97,2312,2.9132948
3062,Fabinho,Real Madrid,3.16875,11,1267,3.16875
5889,Sonny Perkins,Leeds United,1.0682926829268293,61,2398,1.0682927
4950,Nemanja Gudelj,Sevilla,2.296875,85,2046,2.296875
4424,Portu,Valencia,2.325,9,1840,2.325
4570,Riccardo Calafiori,Genoa,2.1481481481481484,51,850,2.148148
370,Matteo Pessina,Spezia,2.7772511848341233,86,147,2.7772512
1938,Vincenzo Grifo,Hoffenheim,3.062222222222222,12,822,3.0622222
4832,Nicola Murru,Sampdoria,2.452513966480447,84,2007,2.452514
5905,Josip Brekalo,Stuttgart,3.008771929824561,49,2168,3.008772
3670,Pierre Kalulu,Milan,2.883018867924528,95,1518,2.883019
3652,Brahim Díaz,Manchester City,2.922829581993569,4,1513,2.9228296
2361,Kevin-Prince Boateng,Eint Frankfurt,2.287878787878788,13,983,2.2878788
6319,Chiquinho,Benfica,3.053156146179402,65,2428,3.0531561
6166,Bruno Tabata,Portimonense,3.514450867052023,112,2484,3.5144508
3737,Djibril Sidibé,Troyes,2.6335403726708075,35,1550,2.6335404
6519,Adrián Marín,Famalicão,2.8461538461538463,1,2633,2.8461537
4707,Miguel Trauco,Saint-Étienne,2.7657142857142856,44,1961,2.7657142
6614,Jordi Mboula,Monaco,2.0145454545454546,42,1395,2.0145454
1171,Cala,Sevilla,1.75390625,85,505,1.7539062
4677,Aimen Moueffek,Saint-Étienne,2.4857142857142858,44,1949,2.4857142
1422,Malang Sarr,Nice,2.626923076923077,29,598,2.626923
6139,Manuel Ugarte Ribeiro,Famalicão,3.0,1,2480,3.0
6020,Nélson Semedo,Wolves,2.784452296819788,74,2443,2.7844522
5272,Antonio Sanabria,Roma,2.368627450980392,60,2180,2.3686275
874,Anel Ahmedhodzic,Bordeaux,2.759493670886076,94,370,2.7594936
2297,Fabio Depaoli,Sampdoria,2.0726256983240225,84,965,2.0726256
2643,Kingsley Ehizibue,Köln,2.9326599326599325,93,1084,2.9326599
5928,Max Kruse,Union Berlin,2.9722222222222223,100,2270,2.9722223
840,Riccardo Orsolini,Atalanta,2.940944881889764,50,354,2.940945
581,Memphis Depay,Manchester Utd,3.1686746987951806,25,238,3.1686747
204,Martinelli,Arsenal,3.1069958847736627,56,89,3.1069958
1641,Helibelton Palacios,Elche,2.395,99,711,2.395
2014,Felipe Caicedo,Genoa,1.691358024691358,51,849,1.691358
3253,Stefan Lainer,M'Gladbach,2.546468401486989,111,1348,2.5464685
4586,Ainsley Maitland-Niles,Arsenal,2.4074074074074074,56,87,2.4074075
905,Josuha Guilavogui,Bordeaux,2.9156118143459917,94,378,2.9156117
631,Adama Traoré,Barcelona,2.788732394366197,70,258,2.7887323
4845,Tomás Rincón,Sampdoria,2.5027932960893855,84,2009,2.5027933
6021,Fábio Silva,Porto,2.0677966101694913,24,2444,2.0677967
1974,Nico Schlotterbeck,Freiburg,3.1648351648351647,92,837,3.1648352
162,Janni Serra,Bochum,2.4656084656084656,54,76,2.4656084
4661,Juan Ignacio Ramírez,Liverpool,1.4629080118694362,69,1942,1.462908
6147,Marcus Edwards,Tottenham,2.8369565217391304,31,2483,2.8369565
4342,Gareth Bale,Tottenham,1.891304347826087,31,1797,1.8913044
875,Dilane Bakwa,Bordeaux,1.8860759493670887,94,371,1.886076
1431,Timo Werner,Chelsea,2.2882882882882885,19,600,2.2882884
5763,Nikita Iosifov,Villarreal,1.250965250965251,15,2348,1.2509652
4339,Marco Asensio,Espanyol,2.6324786324786325,2,1796,2.6324787
2856,Corentin Jean,Lens,2.6739130434782608,37,1184,2.673913
1861,Richarlison,Tottenham,2.536231884057971,31,797,2.536232
2659,Anthony Modeste,Nice,2.1769230769230767,29,1094,2.176923
3384,João Cancelo,Inter,3.850467289719626,64,1409,3.8504672
6281,Moura,Braga,2.6142857142857143,22,2531,2.6142857
4518,Jeremy Doku,Rennes,2.9210526315789473,39,1890,2.9210527
3331,Iñigo Ruiz de Galarreta,Mallorca,2.643617021276596,5,1387,2.643617
6466,Hidemasa Morita,Santa Clara,2.557377049180328,113,2606,2.557377
5143,Ibrahima Sissoko,Strasbourg,2.90625,30,2133,2.90625
4761,Andrea Schiavone,Venezia,2.791907514450867,97,1991,2.7919075
2096,Marc Cucurella,Getafe,2.664804469273743,8,460,2.6648045
2003,Davide Biraschi,Genoa,2.5185185185185186,51,847,2.5185184
546,Jordi Alba,Barcelona,3.471830985915493,70,230,3.471831
1449,Lucas Da Cunha,Clermont Foot,2.6884422110552766,38,608,2.6884422
4890,Grégoire Defrel,Roma,2.4313725490196076,60,2022,2.4313726
2610,Luca Pellegrini,Eint Frankfurt,2.6931818181818183,13,1072,2.6931818
1900,Alfred Duncan,Fiorentina,2.764705882352941,53,809,2.764706
5394,Suk Hyun-jun,Porto,2.1389830508474574,24,2216,2.138983
2757,Daniel James,Manchester Utd,1.8112449799196788,25,1135,1.811245
1885,Cristiano Biraghi,Granada,2.95625,18,804,2.95625
6620,Chiquinho,Estoril,2.5326633165829144,106,2428,2.5326633
2097,Marc Cucurella,Brighton,3.219178082191781,67,460,3.2191782
5948,Jérôme Roussillon,Montpellier,2.3359375,43,2417,2.3359375
6146,Marcus Edwards,Tottenham,3.068840579710145,31,2483,3.0688405
836,Gary Medel,Sevilla,2.46875,85,352,2.46875
3471,Anthony Martial,Manchester Utd,2.1726907630522088,25,1441,2.1726909
5840,Nicolas Nkoulou,Watford,1.7891891891891891,75,2374,1.7891892
2171,Carlos Bacca,Sevilla,1.9765625,85,907,1.9765625
5880,Ben Johnson,West Ham,2.8351648351648353,52,2392,2.8351648
5826,Juraj Kucka,Genoa,2.728395061728395,51,2370,2.728395
398,Yeray Álvarez,Athletic Club,2.2275132275132274,87,156,2.2275133
2010,Felipe Caicedo,Levante,1.4368932038834952,7,849,1.4368932
6577,Arthur,Estoril,2.371859296482412,106,803,2.3718593
1283,Dalbert Henrique,Rennes,2.424342105263158,39,543,2.4243422
4998,Óscar Rodríguez Arnaiz,Celta Vigo,2.728110599078341,10,897,2.7281106
1836,Anthony Gordon,Everton,3.0122699386503067,73,786,3.01227
1019,Romain Del Castillo,Rennes,2.986842105263158,39,439,2.9868422
1326,Hugo Álvarez,Celta Vigo,2.1797235023041477,10,558,2.1797235
5380,Abdu Conté,Sporting CP,2.1538461538461537,63,2211,2.1538463
475,Carlos Martín,Atlético Madrid,1.4935622317596566,21,196,1.4935622
2810,Nampalys Mendy,Leicester City,2.5791666666666666,107,1160,2.5791667
6693,Vitorino Antunes,Roma,3.0823529411764707,60,2710,3.0823529
1651,Lucas Pérez,Elche,2.4,99,524,2.4
6351,Rui Fonte,Famalicão,2.2857142857142856,1,2551,2.2857144
5848,Samir Santos,Udinese,2.2236286919831225,40,2254,2.2236288
2528,Stefano Sensi,Inter,2.803738317757009,64,1047,2.8037384
1206,Lucas Pérez,Arsenal,2.090534979423868,56,524,2.090535
6083,Stephen Eustáquio,Paços,3.142857142857143,108,2463,3.142857
4302,Lukas Klostermann,Bochum,2.1481481481481484,54,1781,2.148148
867,Kacper Urbanski,Bologna,2.243362831858407,66,366,2.243363
2974,Paulinho,Leverkusen,3.1564885496183206,47,1235,3.1564887
541,Sergio Agüero,Atlético Madrid,1.7553648068669527,21,228,1.7553648
1132,Matthew Lowton,Aston Villa,2.405128205128205,57,486,2.4051282
6637,Crespo,Estoril,2.5326633165829144,106,2675,2.5326633
3390,Kevin De Bruyne,Wolfsburg,3.6591928251121075,55,1411,3.6591928
5703,Cristian Molinaro,Juventus,2.5020242914979756,79,2323,2.5020242
2962,Karim Bellarabi,Leverkusen,2.969465648854962,47,1227,2.9694657
4155,Abdou Diallo,Paris S-G,3.119298245614035,72,1719,3.1192982
3259,Alassane Pléa,M'Gladbach,2.7732342007434942,111,1351,2.7732341
5273,Antonio Sanabria,Betis,2.1565217391304348,96,2180,2.1565218
6762,Filipe Ferreira,Paços,2.433673469387755,108,2744,2.4336734
2583,Moise Kean,Paris S-G,2.245614035087719,72,790,2.245614
2813,Ricardo Pereira,Porto,3.1728813559322036,24,1162,3.1728814
6326,Fransérgio,Marítimo,2.4236453201970445,103,377,2.4236453
5929,Maxence Lacroix,Wolfsburg,2.493273542600897,55,2410,2.4932735
3586,Thomas Delaine,Strasbourg,2.5892857142857144,30,1480,2.5892856
4467,Fodé Doucouré,Reims,2.3789954337899544,34,1862,2.3789954
5823,Hassane Kamara,Watford,2.7675675675675677,75,1654,2.7675676
2630,Denis Zakaria,Chelsea,2.2372372372372373,19,1079,2.2372372
5481,Lazar Samardzic,Hertha BSC,3.3756345177664975,89,2253,3.3756344
4489,Ghislain Konan,Reims,2.5753424657534247,34,1874,2.5753424
1080,Pascal Groß,Hoffenheim,3.2977777777777777,12,464,3.297778
2085,Carles Aleñá,Barcelona,2.390845070422535,70,879,2.390845
2452,Sebastian Rudy,Stuttgart,2.7719298245614037,49,1027,2.7719297
2023,Andrea Cambiaso,Bologna,2.893805309734513,66,851,2.8938053
5255,Dennis Praet,Torino,2.5,83,2178,2.5
226,Nuno Tavares,Marseille,2.875,58,98,2.875
1013,Irvin Cardona,Monaco,2.0836363636363635,42,437,2.0836363
1929,Riccardo Saponara,Genoa,2.4135802469135803,51,817,2.4135802
4816,Alex Ferrari,Sampdoria,2.7094972067039107,84,2004,2.7094972
1404,Saúl Ñíguez,Rayo Vallecano,2.6755555555555555,17,197,2.6755555
2179,Adrián Butzke,Paços,1.030612244897959,108,910,1.0306122
697,Héctor Bellerín,Watford,2.6,75,287,2.6
1124,Maxwel Cornet,Burnley,2.36144578313253,6,483,2.3614457
3895,Mário Rui,Empoli,3.420289855072464,101,1621,3.4202898
1778,Dídac Vilà,Espanyol,2.3205128205128207,2,770,2.3205128
4354,Casemiro,Real Madrid,3.60625,11,1802,3.60625
2634,Julian Chabot,Sampdoria,2.8324022346368714,84,1081,2.8324022
3489,Cristiano Ronaldo,Juventus,2.45748987854251,79,1075,2.45749
1037,Franck Honorat,Saint-Étienne,2.8285714285714287,44,444,2.8285713
2256,Cedric Itten,Greuther Fürth,1.757396449704142,110,944,1.7573965
6013,Daniel Podence,Moreirense,2.908296943231441,23,2441,2.908297
6769,Tiago Ilori,Liverpool,2.3560830860534123,69,2746,2.3560832
313,Axel Tuanzebe,Aston Villa,1.7333333333333334,57,126,1.7333333
2649,Timo Hübers,Köln,2.888888888888889,93,1087,2.8888888
2281,Antonín Barák,Hellas Verona,3.013888888888889,80,958,3.0138888
4898,Edoardo Goldaniga,Genoa,1.0925925925925926,51,541,1.0925926
2547,Marley Aké,Marseille,1.439516129032258,58,1053,1.4395162
2159,Gonzalo Villar,Valencia,2.725,9,902,2.725
3137,Thomas Monconduit,Saint-Étienne,2.84,44,1306,2.84
5689,Thomas Henry,Hellas Verona,2.0694444444444446,80,2316,2.0694444
3967,Kieran Trippier,Newcastle Utd,2.736040609137056,14,201,2.7360406
1428,Thiago Silva,Chelsea,3.006006006006006,19,599,3.006006
4848,Stefano Sensi,Sassuolo,2.731707317073171,78,1047,2.7317073
2520,Martin Satriano,Inter,1.7009345794392523,64,453,1.7009345
5263,Tomás Rincón,Juventus,2.4493927125506074,79,2009,2.4493928
6268,Vítor Tormena,Portimonense,2.3583815028901736,112,2525,2.3583815
448,Antoine Griezmann,Atlético Madrid,2.9141630901287554,21,186,2.914163
4305,Ilaix Moriba,Barcelona,2.359154929577465,70,1783,2.359155
1284,Dalbert Henrique,Cagliari,2.445026178010471,81,543,2.4450262
3727,Jean Lucas,Monaco,3.178181818181818,42,1544,3.178182
361,Aleksei Miranchuk,Atalanta,3.2559055118110236,50,144,3.2559056
5514,Sebastian Griesbeck,Greuther Fürth,2.366863905325444,110,941,2.366864
5454,Fernando Forestieri,Genoa,2.771604938271605,51,2242,2.771605
2460,Umut Tohumcu,Hoffenheim,1.0222222222222221,12,1032,1.0222223
22,Joselu,Celta Vigo,2.3364055299539173,10,8,2.3364055
2066,Roberto Piccoli,Hellas Verona,1.5648148148148149,80,149,1.5648148
1653,Lucas Pérez,Cádiz,2.4701986754966887,26,524,2.4701986
702,Víctor Camarasa,Levante,1.8689320388349515,7,289,1.868932
4949,Papu Gómez,Sevilla,3.30078125,85,2045,3.3007812
2743,Charlie Cresswell,Leeds United,2.521951219512195,61,1126,2.5219512
1376,Trevoh Chalobah,Chelsea,3.081081081081081,19,583,3.0810812
5564,Bryan,Tottenham,2.528985507246377,31,2188,2.5289855
2468,Alessandro Bastoni,Inter,3.196261682242991,64,1035,3.1962616
3754,Joris Chotard,Montpellier,2.65625,43,1556,2.65625
2325,Panagiotis Retsos,Leverkusen,1.748091603053435,47,974,1.7480916
460,Geoffrey Kondogbia,Valencia,2.94,9,190,2.94
4183,Arnaud Kalimuendo,Rennes,2.388157894736842,39,1186,2.3881578
4082,Teemu Pukki,Sevilla,2.11328125,85,1678,2.1132812
1486,Jordan Ayew,Marseille,2.7056451612903225,58,628,2.705645
3678,Rafael Leão,Sporting CP,2.7446153846153845,63,1521,2.7446153
282,Kortney Hause,Watford,2.4864864864864864,75,111,2.4864864
4308,Ilaix Moriba,RB Leipzig,2.5927272727272728,62,1783,2.5927272
3537,Luis Henrique,Marseille,2.004032258064516,58,1464,2.0040324
6765,Pedro Malheiro,Boavista,2.6864864864864866,102,2745,2.6864865
2581,Moise Kean,Everton,2.233128834355828,73,790,2.2331288
1368,César Azpilicueta,Osasuna,2.967032967032967,88,581,2.967033
5808,Emmanuel Dennis,Watford,2.8702702702702703,75,2363,2.8702703
597,Eric García,Barcelona,2.6161971830985915,70,244,2.616197
5797,Pau Torres,Villarreal,2.9034749034749034,15,2357,2.9034748
6798,Filipe Relvas,Portimonense,2.2427745664739884,112,2764,2.2427745
6446,Helder Sá,Vitória,2.248868778280543,105,2596,2.2488687
6529,Diogo Figueiras,Sevilla,2.77734375,85,2638,2.7773438
3468,Anthony Martial,Monaco,2.28,42,1441,2.28
4517,Andy Diouf,Rennes,2.4473684210526314,39,1889,2.4473684
2990,Edmond Tapsoba,Leverkusen,2.687022900763359,47,1241,2.687023
6086,Stephen Eustáquio,Porto,2.759322033898305,24,2463,2.759322
2544,Stefan de Vrij,Lazio,2.7137809187279154,3,1051,2.7137809
5080,Dimitris Nikolaou,Spezia,2.203791469194313,86,2102,2.2037914
5007,Óliver Torres,Villarreal,3.2162162162162162,15,2062,3.2162163
4066,Billy Gilmour,Chelsea,2.942942942942943,19,1669,2.9429429
3988,Danilo Barbosa,Benfica,1.6744186046511629,65,1645,1.6744186
6616,Jordi Mboula,Mallorca,2.228723404255319,5,1395,2.2287233
685,Niklas Süle,Dortmund,3.198581560283688,48,279,3.1985815
4352,Dani Carvajal,Leverkusen,3.2557251908396947,47,1801,3.2557251
3243,Matthias Ginter,Freiburg,3.1153846153846154,92,1342,3.1153846
5296,Dele Alli,Everton,2.8588957055214723,73,774,2.8588958
4083,Milot Rashica,Norwich City,2.467391304347826,68,1679,2.4673913
2837,Jonathan Clauss,Lens,3.473913043478261,37,1175,3.473913
3697,Luca Stanga,Milan,1.2867924528301886,95,1527,1.2867924
4040,Myziane Maolida,Lyon,1.549079754601227,59,996,1.5490798
2230,Rubén Rochina,Levante,2.9271844660194173,7,927,2.9271846
6328,Fransérgio,Braga,2.5,22,377,2.5
2320,Giangiacomo Magnani,Hellas Verona,2.0416666666666665,80,972,2.0416667
521,Robert Gumny,Augsburg,2.1465968586387434,91,214,2.146597
522,Lasse Günther,Augsburg,2.2931937172774868,91,215,2.2931938
5345,Tanguy Ndombele,Lyon,2.852760736196319,59,1329,2.8527608
5508,Marvin Friedrich,M'Gladbach,2.5390334572490705,111,1341,2.5390334
5505,Keita Endo,Union Berlin,2.6064814814814814,100,2264,2.6064816
5160,Hiroki Ito,Stuttgart,2.741228070175439,49,2145,2.741228
780,Luis Hartwig,Bochum,1.052910052910053,54,323,1.0529101
5354,Sergio Reguilón,Atlético Madrid,2.892703862660944,21,2197,2.8927038
4628,Jordan Veretout,Nantes,3.2824074074074074,20,1924,3.2824075
651,Serge Gnabry,Bayern Munich,3.7507598784194527,71,264,3.7507598
6836,Koffi Kouao,Metz,2.8333333333333335,45,2789,2.8333333
2196,Dimitri Foulquier,Getafe,1.6368715083798884,8,915,1.6368715
369,Joakim Mæhle,Atalanta,2.9173228346456694,50,146,2.9173229
4477,Andrew Gravillon,Sassuolo,2.227642276422764,78,1869,2.2276423
4214,Sergio Ramos,Real Madrid,3.121875,11,1739,3.121875
377,Roberto Piccoli,Atalanta,2.15748031496063,50,149,2.1574802
5102,Ludovic Ajorque,Strasbourg,2.7142857142857144,30,2113,2.7142856
2216,Jorge Molina,Getafe,2.363128491620112,8,920,2.3631284
5206,Cristian Ansaldi,Genoa,2.9876543209876543,51,2166,2.9876542
1613,Darío Benedetto,Elche,1.485,99,694,1.485
6140,Manuel Ugarte Ribeiro,Sporting CP,3.169230769230769,63,2480,3.1692307
3632,Tiemoué Bakayoko,Chelsea,2.5525525525525525,19,1507,2.5525525
962,Mads Bech Sørensen,Brentford,2.117021276595745,76,407,2.1170213
6158,Islam Slimani,Newcastle Utd,2.0964467005076144,14,1333,2.0964468
6418,Marcus Edwards,Vitória,3.0588235294117645,105,2483,3.0588236
5212,Daniele Baselli,Torino,2.793269230769231,83,530,2.7932692
359,Ruslan Malinovskyi,Atalanta,3.543307086614173,50,142,3.543307
3839,Randal Kolo Muani,Nantes,2.2685185185185186,20,1594,2.2685184
5105,Anthony Caci,Strasbourg,3.15625,30,2115,3.15625
1246,Martín Cáceres,Lazio,2.0318021201413425,3,532,2.0318022
4763,Simone Verdi,Torino,2.4134615384615383,83,1992,2.4134614
3694,Alessio Romagnoli,Milan,2.6264150943396225,95,1525,2.626415
6121,Pedro Gonçalves,Famalicão,3.258241758241758,1,2472,3.2582417
2567,Danilo,Real Madrid,3.1125,11,1060,3.1125
3423,Ferrán Torres,Valencia,1.915,9,257,1.915
2037,Mohamed Fares,Genoa,2.450617283950617,51,856,2.4506173
772,Armel Bella Kotchap,Bochum,1.9735449735449735,54,316,1.973545
6288,David Carmo,Porto,2.074576271186441,24,2534,2.0745764
3562,Oussama Targhalline,Marseille,2.068548387096774,58,1471,2.0685484
6475,Mikel Villanueva,Santa Clara,2.1639344262295084,113,2611,2.1639345
6253,Gedson Fernandes,Tottenham,2.8152173913043477,31,2517,2.8152175
